SCHOOL_YEAR,LEVEL_CODE,DIV_NUM,DIV_NAME,SCH_NUM,SCH_NAME,FEDERAL_RACE_CODE,GENDER,DISABILITY_FLAG,LEP_FLAG,DISADVANTAGED_FLAG,CTE_PROGRAM_NUM,CTE_PROGRAM_NAME,COMPLETER_CNT
2014-2015,DIV,7,Arlington County ,,,,,N,Y,,,,20
2014-2015,DIV,7,Arlington County ,,,,,N,,N,,,165
2014-2015,DIV,7,Arlington County ,,,,,N,,Y,,,84
2014-2015,DIV,7,Arlington County ,,,,,N,,,,,249
2014-2015,DIV,7,Arlington County ,,,,,Y,N,N,,,34
2014-2015,DIV,7,Arlington County ,,,,,Y,N,Y,,,17
2014-2015,DIV,7,Arlington County ,,,,,Y,N,,,,51
2014-2015,DIV,7,Arlington County ,,,,,Y,Y,,,,13
2014-2015,DIV,7,Arlington County ,,,,,Y,,N,,,39
2014-2015,DIV,7,Arlington County ,,,,,Y,,Y,,,25
2014-2015,DIV,7,Arlington County ,,,,,Y,,,,,64
2014-2015,DIV,7,Arlington County ,,,,,,N,N,,,193
2014-2015,DIV,7,Arlington County ,,,,,,N,Y,,,87
2014-2015,DIV,7,Arlington County ,,,,,,N,,,,280
2014-2015,DIV,7,Arlington County ,,,,,,Y,N,,,11
2014-2015,DIV,7,Arlington County ,,,,,,Y,Y,,,22
2014-2015,DIV,7,Arlington County ,,,,,,Y,,,,33
2014-2015,DIV,7,Arlington County ,,,,,,,N,,,204
2014-2015,DIV,7,Arlington County ,,,,,,,Y,,,109
2014-2015,DIV,7,Arlington County ,,,,,,,,,,313
2014-2015,DIV,8,Augusta County ,,,5,F,N,N,N,0103,Animal Systems,13
2014-2015,DIV,8,Augusta County ,,,5,F,N,N,,0103,Animal Systems,17
2014-2015,DIV,8,Augusta County ,,,5,F,N,,N,0103,Animal Systems,13
2014-2015,DIV,8,Augusta County ,,,5,F,N,,,0103,Animal Systems,17
2014-2015,DIV,8,Augusta County ,,,5,F,,N,N,0103,Animal Systems,14
2014-2015,DIV,8,Augusta County ,,,5,F,,N,,0103,Animal Systems,18
2014-2015,DIV,8,Augusta County ,,,5,F,,,N,0103,Animal Systems,14
2014-2015,DIV,8,Augusta County ,,,5,F,,,,0103,Animal Systems,18
2014-2015,DIV,8,Augusta County ,,,5,,N,N,N,0103,Animal Systems,16
2014-2015,DIV,8,Augusta County ,,,5,,N,N,,0103,Animal Systems,22
2014-2015,DIV,8,Augusta County ,,,5,,N,,N,0103,Animal Systems,16
2014-2015,DIV,8,Augusta County ,,,5,,N,,,0103,Animal Systems,22
2014-2015,DIV,8,Augusta County ,,,5,,,N,N,0103,Animal Systems,19
2014-2015,DIV,8,Augusta County ,,,5,,,N,,0103,Animal Systems,28
2014-2015,DIV,8,Augusta County ,,,5,,,,N,0103,Animal Systems,19
2014-2015,DIV,8,Augusta County ,,,5,,,,,0103,Animal Systems,28
2014-2015,DIV,8,Augusta County ,,,,F,N,N,N,0103,Animal Systems,14
2014-2015,DIV,8,Augusta County ,,,,F,N,N,,0103,Animal Systems,19
2014-2015,DIV,8,Augusta County ,,,,F,N,,N,0103,Animal Systems,14
2014-2015,DIV,8,Augusta County ,,,,F,N,,,0103,Animal Systems,19
2014-2015,DIV,8,Augusta County ,,,,F,,N,N,0103,Animal Systems,15
2014-2015,DIV,8,Augusta County ,,,,F,,N,,0103,Animal Systems,21
2014-2015,DIV,8,Augusta County ,,,,F,,,N,0103,Animal Systems,15
2014-2015,DIV,8,Augusta County ,,,,F,,,,0103,Animal Systems,21
2014-2015,DIV,8,Augusta County ,,,,,N,N,N,0103,Animal Systems,17
2014-2015,DIV,8,Augusta County ,,,,,N,N,,0103,Animal Systems,24
2014-2015,DIV,8,Augusta County ,,,,,N,,N,0103,Animal Systems,17
2014-2015,DIV,8,Augusta County ,,,,,N,,,0103,Animal Systems,24
2014-2015,DIV,8,Augusta County ,,,,,,N,N,0103,Animal Systems,20
2014-2015,DIV,8,Augusta County ,,,,,,N,Y,0103,Animal Systems,11
2014-2015,DIV,8,Augusta County ,,,,,,N,,0103,Animal Systems,31
2014-2015,DIV,8,Augusta County ,,,,,,,N,0103,Animal Systems,20
2014-2015,DIV,8,Augusta County ,,,,,,,Y,0103,Animal Systems,11
2014-2015,DIV,8,Augusta County ,,,,,,,,0103,Animal Systems,31
2014-2015,DIV,8,Augusta County ,,,5,M,N,N,N,0201,Design/Pre-Construction,18
2014-2015,DIV,8,Augusta County ,,,5,M,N,N,,0201,Design/Pre-Construction,19
2014-2015,DIV,8,Augusta County ,,,5,M,N,,N,0201,Design/Pre-Construction,18
2014-2015,DIV,8,Augusta County ,,,5,M,N,,,0201,Design/Pre-Construction,19
2014-2015,DIV,8,Augusta County ,,,5,M,,N,N,0201,Design/Pre-Construction,18
2014-2015,DIV,8,Augusta County ,,,5,M,,N,,0201,Design/Pre-Construction,19
2014-2015,DIV,8,Augusta County ,,,5,M,,,N,0201,Design/Pre-Construction,18
2014-2015,DIV,8,Augusta County ,,,5,M,,,,0201,Design/Pre-Construction,19
2014-2015,DIV,8,Augusta County ,,,5,,N,N,N,0201,Design/Pre-Construction,19
2014-2015,DIV,8,Augusta County ,,,5,,N,N,,0201,Design/Pre-Construction,20
2014-2015,DIV,8,Augusta County ,,,5,,N,,N,0201,Design/Pre-Construction,19
2014-2015,DIV,8,Augusta County ,,,5,,N,,,0201,Design/Pre-Construction,20
2014-2015,DIV,8,Augusta County ,,,5,,,N,N,0201,Design/Pre-Construction,19
2014-2015,DIV,8,Augusta County ,,,5,,,N,,0201,Design/Pre-Construction,20
2014-2015,DIV,8,Augusta County ,,,5,,,,N,0201,Design/Pre-Construction,19
2014-2015,DIV,8,Augusta County ,,,5,,,,,0201,Design/Pre-Construction,20
2014-2015,DIV,8,Augusta County ,,,,M,N,N,N,0201,Design/Pre-Construction,20
2014-2015,DIV,8,Augusta County ,,,,M,N,N,,0201,Design/Pre-Construction,21
2014-2015,DIV,8,Augusta County ,,,,M,N,,N,0201,Design/Pre-Construction,20
2014-2015,DIV,8,Augusta County ,,,,M,N,,,0201,Design/Pre-Construction,21
2014-2015,DIV,8,Augusta County ,,,,M,,N,N,0201,Design/Pre-Construction,20
2014-2015,DIV,8,Augusta County ,,,,M,,N,,0201,Design/Pre-Construction,21
2014-2015,DIV,8,Augusta County ,,,,M,,,N,0201,Design/Pre-Construction,20
2014-2015,DIV,8,Augusta County ,,,,M,,,,0201,Design/Pre-Construction,21
2014-2015,DIV,8,Augusta County ,,,,,N,N,N,0201,Design/Pre-Construction,21
2014-2015,DIV,8,Augusta County ,,,,,N,N,,0201,Design/Pre-Construction,22
2014-2015,DIV,8,Augusta County ,,,,,N,,N,0201,Design/Pre-Construction,21
2014-2015,DIV,8,Augusta County ,,,,,N,,,0201,Design/Pre-Construction,22
2014-2015,DIV,8,Augusta County ,,,,,,N,N,0201,Design/Pre-Construction,21
2014-2015,DIV,8,Augusta County ,,,,,,N,,0201,Design/Pre-Construction,22
2014-2015,DIV,8,Augusta County ,,,,,,,N,0201,Design/Pre-Construction,21
2014-2015,DIV,8,Augusta County ,,,,,,,,0201,Design/Pre-Construction,22
2014-2015,DIV,8,Augusta County ,,,5,M,,N,N,0202,Construction,11
2014-2015,DIV,8,Augusta County ,,,5,M,,N,,0202,Construction,11
2014-2015,DIV,8,Augusta County ,,,5,M,,,N,0202,Construction,11
2014-2015,DIV,8,Augusta County ,,,5,M,,,,0202,Construction,11
2014-2015,DIV,8,Augusta County ,,,5,,,N,N,0202,Construction,11
2014-2015,DIV,8,Augusta County ,,,5,,,N,,0202,Construction,11
2014-2015,DIV,8,Augusta County ,,,5,,,,N,0202,Construction,11
2014-2015,DIV,8,Augusta County ,,,5,,,,,0202,Construction,11
2014-2015,DIV,8,Augusta County ,,,,M,,N,N,0202,Construction,12
2014-2015,DIV,8,Augusta County ,,,,M,,N,,0202,Construction,12
2014-2015,DIV,8,Augusta County ,,,,M,,,N,0202,Construction,12
2014-2015,DIV,8,Augusta County ,,,,M,,,,0202,Construction,12
2014-2015,DIV,8,Augusta County ,,,,,,N,N,0202,Construction,12
2014-2015,DIV,8,Augusta County ,,,,,,N,,0202,Construction,12
2014-2015,DIV,8,Augusta County ,,,,,,,N,0202,Construction,12
2014-2015,DIV,8,Augusta County ,,,,,,,,0202,Construction,12
2014-2015,DIV,8,Augusta County ,,,5,F,N,N,N,0402,Business Information Management,39
2014-2015,DIV,8,Augusta County ,,,5,F,N,N,,0402,Business Information Management,47
2014-2015,DIV,8,Augusta County ,,,5,F,N,,N,0402,Business Information Management,39
2014-2015,DIV,8,Augusta County ,,,5,F,N,,,0402,Business Information Management,47
2014-2015,DIV,8,Augusta County ,,,5,F,,N,N,0402,Business Information Management,40
2014-2015,DIV,8,Augusta County ,,,5,F,,N,,0402,Business Information Management,48
2014-2015,DIV,8,Augusta County ,,,5,F,,,N,0402,Business Information Management,40
2014-2015,DIV,8,Augusta County ,,,5,F,,,,0402,Business Information Management,48
2014-2015,DIV,8,Augusta County ,,,5,M,N,N,N,0402,Business Information Management,52
2014-2015,DIV,8,Augusta County ,,,5,M,N,N,,0402,Business Information Management,61
2014-2015,DIV,8,Augusta County ,,,5,M,N,,N,0402,Business Information Management,52
2014-2015,DIV,8,Augusta County ,,,5,M,N,,,0402,Business Information Management,61
2014-2015,DIV,8,Augusta County ,,,5,M,,N,N,0402,Business Information Management,55
2014-2015,DIV,8,Augusta County ,,,5,M,,N,Y,0402,Business Information Management,11
2014-2015,DIV,8,Augusta County ,,,5,M,,N,,0402,Business Information Management,66
2014-2015,DIV,8,Augusta County ,,,5,M,,,N,0402,Business Information Management,55
2014-2015,DIV,8,Augusta County ,,,5,M,,,Y,0402,Business Information Management,11
2014-2015,DIV,8,Augusta County ,,,5,M,,,,0402,Business Information Management,66
2014-2015,DIV,8,Augusta County ,,,5,,N,N,N,0402,Business Information Management,91
2014-2015,DIV,8,Augusta County ,,,5,,N,N,Y,0402,Business Information Management,17
2014-2015,DIV,8,Augusta County ,,,5,,N,N,,0402,Business Information Management,108
2014-2015,DIV,8,Augusta County ,,,5,,N,,N,0402,Business Information Management,91
2014-2015,DIV,8,Augusta County ,,,5,,N,,Y,0402,Business Information Management,17
2014-2015,DIV,8,Augusta County ,,,5,,N,,,0402,Business Information Management,108
2014-2015,DIV,8,Augusta County ,,,5,,,N,N,0402,Business Information Management,95
2014-2015,DIV,8,Augusta County ,,,5,,,N,Y,0402,Business Information Management,19
2014-2015,DIV,8,Augusta County ,,,5,,,N,,0402,Business Information Management,114
2014-2015,DIV,8,Augusta County ,,,5,,,,N,0402,Business Information Management,95
2014-2015,DIV,8,Augusta County ,,,5,,,,Y,0402,Business Information Management,19
2014-2015,DIV,8,Augusta County ,,,5,,,,,0402,Business Information Management,114
2014-2015,DIV,8,Augusta County ,,,,F,N,N,N,0402,Business Information Management,40
2014-2015,DIV,8,Augusta County ,,,,F,N,N,,0402,Business Information Management,49
2014-2015,DIV,8,Augusta County ,,,,F,N,,N,0402,Business Information Management,40
2014-2015,DIV,8,Augusta County ,,,,F,N,,,0402,Business Information Management,49
2014-2015,DIV,8,Augusta County ,,,,F,,N,N,0402,Business Information Management,41
2014-2015,DIV,8,Augusta County ,,,,F,,N,,0402,Business Information Management,51
2014-2015,DIV,8,Augusta County ,,,,F,,,N,0402,Business Information Management,41
2014-2015,DIV,8,Augusta County ,,,,F,,,,0402,Business Information Management,51
2014-2015,DIV,8,Augusta County ,,,,M,N,N,N,0402,Business Information Management,53
2014-2015,DIV,8,Augusta County ,,,,M,N,N,Y,0402,Business Information Management,11
2014-2015,DIV,8,Augusta County ,,,,M,N,N,,0402,Business Information Management,64
2014-2015,DIV,8,Augusta County ,,,,M,N,,N,0402,Business Information Management,53
2014-2015,DIV,8,Augusta County ,,,,M,N,,Y,0402,Business Information Management,12
2014-2015,DIV,8,Augusta County ,,,,M,N,,,0402,Business Information Management,65
2014-2015,DIV,8,Augusta County ,,,,M,,N,N,0402,Business Information Management,56
2014-2015,DIV,8,Augusta County ,,,,M,,N,Y,0402,Business Information Management,13
2014-2015,DIV,8,Augusta County ,,,,M,,N,,0402,Business Information Management,69
2014-2015,DIV,8,Augusta County ,,,,M,,,N,0402,Business Information Management,56
2014-2015,DIV,8,Augusta County ,,,,M,,,Y,0402,Business Information Management,14
2014-2015,DIV,8,Augusta County ,,,,M,,,,0402,Business Information Management,70
2014-2015,DIV,8,Augusta County ,,,,,N,N,N,0402,Business Information Management,93
2014-2015,DIV,8,Augusta County ,,,,,N,N,Y,0402,Business Information Management,20
2014-2015,DIV,8,Augusta County ,,,,,N,N,,0402,Business Information Management,113
2014-2015,DIV,8,Augusta County ,,,,,N,,N,0402,Business Information Management,93
2014-2015,DIV,8,Augusta County ,,,,,N,,Y,0402,Business Information Management,21
2014-2015,DIV,8,Augusta County ,,,,,N,,,0402,Business Information Management,114
2014-2015,DIV,8,Augusta County ,,,,,,N,N,0402,Business Information Management,97
2014-2015,DIV,8,Augusta County ,,,,,,N,Y,0402,Business Information Management,23
2014-2015,DIV,8,Augusta County ,,,,,,N,,0402,Business Information Management,120
2014-2015,DIV,8,Augusta County ,,,,,,,N,0402,Business Information Management,97
2014-2015,DIV,8,Augusta County ,,,,,,,Y,0402,Business Information Management,24
2014-2015,DIV,8,Augusta County ,,,,,,,,0402,Business Information Management,121
2014-2015,DIV,8,Augusta County ,,,5,F,N,N,N,0503,Teaching/Training,18
2014-2015,DIV,8,Augusta County ,,,5,F,N,N,,0503,Teaching/Training,21
2014-2015,DIV,8,Augusta County ,,,5,F,N,,N,0503,Teaching/Training,18
2014-2015,DIV,8,Augusta County ,,,5,F,N,,,0503,Teaching/Training,21
2014-2015,DIV,8,Augusta County ,,,5,F,,N,N,0503,Teaching/Training,18
2014-2015,DIV,8,Augusta County ,,,5,F,,N,,0503,Teaching/Training,21
2014-2015,DIV,8,Augusta County ,,,5,F,,,N,0503,Teaching/Training,18
2014-2015,DIV,8,Augusta County ,,,5,F,,,,0503,Teaching/Training,21
2014-2015,DIV,8,Augusta County ,,,5,,N,N,N,0503,Teaching/Training,20
2014-2015,DIV,8,Augusta County ,,,5,,N,N,,0503,Teaching/Training,23
2014-2015,DIV,8,Augusta County ,,,5,,N,,N,0503,Teaching/Training,20
2014-2015,DIV,8,Augusta County ,,,5,,N,,,0503,Teaching/Training,23
2014-2015,DIV,8,Augusta County ,,,5,,,N,N,0503,Teaching/Training,20
2014-2015,DIV,8,Augusta County ,,,5,,,N,,0503,Teaching/Training,23
2014-2015,DIV,8,Augusta County ,,,5,,,,N,0503,Teaching/Training,20
2014-2015,DIV,8,Augusta County ,,,5,,,,,0503,Teaching/Training,23
2014-2015,DIV,8,Augusta County ,,,,F,N,N,N,0503,Teaching/Training,18
2014-2015,DIV,8,Augusta County ,,,,F,N,N,,0503,Teaching/Training,21
2014-2015,DIV,8,Augusta County ,,,,F,N,,N,0503,Teaching/Training,18
2014-2015,DIV,8,Augusta County ,,,,F,N,,,0503,Teaching/Training,21
2014-2015,DIV,8,Augusta County ,,,,F,,N,N,0503,Teaching/Training,18
2014-2015,DIV,8,Augusta County ,,,,F,,N,,0503,Teaching/Training,21
2014-2015,DIV,8,Augusta County ,,,,F,,,N,0503,Teaching/Training,18
2014-2015,DIV,8,Augusta County ,,,,F,,,,0503,Teaching/Training,21
2014-2015,DIV,8,Augusta County ,,,,,N,N,N,0503,Teaching/Training,20
2014-2015,DIV,8,Augusta County ,,,,,N,N,,0503,Teaching/Training,23
2014-2015,DIV,8,Augusta County ,,,,,N,,N,0503,Teaching/Training,20
2014-2015,DIV,8,Augusta County ,,,,,N,,,0503,Teaching/Training,23
2014-2015,DIV,8,Augusta County ,,,,,,N,N,0503,Teaching/Training,20
2014-2015,DIV,8,Augusta County ,,,,,,N,,0503,Teaching/Training,23
2014-2015,DIV,8,Augusta County ,,,,,,,N,0503,Teaching/Training,20
2014-2015,DIV,8,Augusta County ,,,,,,,,0503,Teaching/Training,23
2014-2015,DIV,8,Augusta County ,,,5,F,N,N,N,0801,Therapeutic Services,29
2014-2015,DIV,8,Augusta County ,,,5,F,N,N,,0801,Therapeutic Services,37
2014-2015,DIV,8,Augusta County ,,,5,F,N,,N,0801,Therapeutic Services,29
2014-2015,DIV,8,Augusta County ,,,5,F,N,,,0801,Therapeutic Services,37
2014-2015,DIV,8,Augusta County ,,,5,F,,N,N,0801,Therapeutic Services,29
2014-2015,DIV,8,Augusta County ,,,5,F,,N,,0801,Therapeutic Services,37
2014-2015,DIV,8,Augusta County ,,,5,F,,,N,0801,Therapeutic Services,29
2014-2015,DIV,8,Augusta County ,,,5,F,,,,0801,Therapeutic Services,37
2014-2015,DIV,8,Augusta County ,,,5,M,N,N,N,0801,Therapeutic Services,16
2014-2015,DIV,8,Augusta County ,,,5,M,N,N,,0801,Therapeutic Services,17
2014-2015,DIV,8,Augusta County ,,,5,M,N,,N,0801,Therapeutic Services,16
2014-2015,DIV,8,Augusta County ,,,5,M,N,,,0801,Therapeutic Services,17
2014-2015,DIV,8,Augusta County ,,,5,M,,N,N,0801,Therapeutic Services,17
2014-2015,DIV,8,Augusta County ,,,5,M,,N,,0801,Therapeutic Services,18
2014-2015,DIV,8,Augusta County ,,,5,M,,,N,0801,Therapeutic Services,17
2014-2015,DIV,8,Augusta County ,,,5,M,,,,0801,Therapeutic Services,18
2014-2015,DIV,8,Augusta County ,,,5,,N,N,N,0801,Therapeutic Services,45
2014-2015,DIV,8,Augusta County ,,,5,,N,N,,0801,Therapeutic Services,54
2014-2015,DIV,8,Augusta County ,,,5,,N,,N,0801,Therapeutic Services,45
2014-2015,DIV,8,Augusta County ,,,5,,N,,,0801,Therapeutic Services,54
2014-2015,DIV,8,Augusta County ,,,5,,,N,N,0801,Therapeutic Services,46
2014-2015,DIV,8,Augusta County ,,,5,,,N,,0801,Therapeutic Services,55
2014-2015,DIV,8,Augusta County ,,,5,,,,N,0801,Therapeutic Services,46
2014-2015,DIV,8,Augusta County ,,,5,,,,,0801,Therapeutic Services,55
2014-2015,DIV,8,Augusta County ,,,,F,N,N,N,0801,Therapeutic Services,32
2014-2015,DIV,8,Augusta County ,,,,F,N,N,,0801,Therapeutic Services,40
2014-2015,DIV,8,Augusta County ,,,,F,N,,N,0801,Therapeutic Services,32
2014-2015,DIV,8,Augusta County ,,,,F,N,,,0801,Therapeutic Services,40
2014-2015,DIV,8,Augusta County ,,,,F,,N,N,0801,Therapeutic Services,32
2014-2015,DIV,8,Augusta County ,,,,F,,N,,0801,Therapeutic Services,40
2014-2015,DIV,8,Augusta County ,,,,F,,,N,0801,Therapeutic Services,32
2014-2015,DIV,8,Augusta County ,,,,F,,,,0801,Therapeutic Services,40
2014-2015,DIV,8,Augusta County ,,,,M,N,N,N,0801,Therapeutic Services,16
2014-2015,DIV,8,Augusta County ,,,,M,N,N,,0801,Therapeutic Services,19
2014-2015,DIV,8,Augusta County ,,,,M,N,,N,0801,Therapeutic Services,16
2014-2015,DIV,8,Augusta County ,,,,M,N,,,0801,Therapeutic Services,19
2014-2015,DIV,8,Augusta County ,,,,M,,N,N,0801,Therapeutic Services,17
2014-2015,DIV,8,Augusta County ,,,,M,,N,,0801,Therapeutic Services,20
2014-2015,DIV,8,Augusta County ,,,,M,,,N,0801,Therapeutic Services,17
2014-2015,DIV,8,Augusta County ,,,,M,,,,0801,Therapeutic Services,20
2014-2015,DIV,8,Augusta County ,,,,,N,N,N,0801,Therapeutic Services,48
2014-2015,DIV,8,Augusta County ,,,,,N,N,Y,0801,Therapeutic Services,11
2014-2015,DIV,8,Augusta County ,,,,,N,N,,0801,Therapeutic Services,59
2014-2015,DIV,8,Augusta County ,,,,,N,,N,0801,Therapeutic Services,48
2014-2015,DIV,8,Augusta County ,,,,,N,,Y,0801,Therapeutic Services,11
2014-2015,DIV,8,Augusta County ,,,,,N,,,0801,Therapeutic Services,59
2014-2015,DIV,8,Augusta County ,,,,,,N,N,0801,Therapeutic Services,49
2014-2015,DIV,8,Augusta County ,,,,,,N,Y,0801,Therapeutic Services,11
2014-2015,DIV,8,Augusta County ,,,,,,N,,0801,Therapeutic Services,60
2014-2015,DIV,8,Augusta County ,,,,,,,N,0801,Therapeutic Services,49
2014-2015,DIV,8,Augusta County ,,,,,,,Y,0801,Therapeutic Services,11
2014-2015,DIV,8,Augusta County ,,,,,,,,0801,Therapeutic Services,60
2014-2015,DIV,8,Augusta County ,,,,,,,,0802,Diagnostic Services,11
2014-2015,DIV,8,Augusta County ,,,5,F,N,N,N,1003,Family and Community Services,31
2014-2015,DIV,8,Augusta County ,,,5,F,N,N,Y,1003,Family and Community Services,12
2014-2015,DIV,8,Augusta County ,,,5,F,N,N,,1003,Family and Community Services,43
2014-2015,DIV,8,Augusta County ,,,5,F,N,,N,1003,Family and Community Services,31
2014-2015,DIV,8,Augusta County ,,,5,F,N,,Y,1003,Family and Community Services,12
2014-2015,DIV,8,Augusta County ,,,5,F,N,,,1003,Family and Community Services,43
2014-2015,DIV,8,Augusta County ,,,5,F,,N,N,1003,Family and Community Services,32
2014-2015,DIV,8,Augusta County ,,,5,F,,N,Y,1003,Family and Community Services,12
2014-2015,DIV,8,Augusta County ,,,5,F,,N,,1003,Family and Community Services,44
2014-2015,DIV,8,Augusta County ,,,5,F,,,N,1003,Family and Community Services,32
2014-2015,DIV,8,Augusta County ,,,5,F,,,Y,1003,Family and Community Services,12
2014-2015,DIV,8,Augusta County ,,,5,F,,,,1003,Family and Community Services,44
2014-2015,DIV,8,Augusta County ,,,5,,N,N,N,1003,Family and Community Services,34
2014-2015,DIV,8,Augusta County ,,,5,,N,N,Y,1003,Family and Community Services,16
2014-2015,DIV,8,Augusta County ,,,5,,N,N,,1003,Family and Community Services,50
2014-2015,DIV,8,Augusta County ,,,5,,N,,N,1003,Family and Community Services,34
2014-2015,DIV,8,Augusta County ,,,5,,N,,Y,1003,Family and Community Services,16
2014-2015,DIV,8,Augusta County ,,,5,,N,,,1003,Family and Community Services,50
2014-2015,DIV,8,Augusta County ,,,5,,,N,N,1003,Family and Community Services,36
2014-2015,DIV,8,Augusta County ,,,5,,,N,Y,1003,Family and Community Services,18
2014-2015,DIV,8,Augusta County ,,,5,,,N,,1003,Family and Community Services,54
2014-2015,DIV,8,Augusta County ,,,5,,,,N,1003,Family and Community Services,36
2014-2015,DIV,8,Augusta County ,,,5,,,,Y,1003,Family and Community Services,18
2014-2015,DIV,8,Augusta County ,,,5,,,,,1003,Family and Community Services,54
2014-2015,DIV,8,Augusta County ,,,,F,N,N,N,1003,Family and Community Services,33
2014-2015,DIV,8,Augusta County ,,,,F,N,N,Y,1003,Family and Community Services,14
2014-2015,DIV,8,Augusta County ,,,,F,N,N,,1003,Family and Community Services,47
2014-2015,DIV,8,Augusta County ,,,,F,N,,N,1003,Family and Community Services,34
2014-2015,DIV,8,Augusta County ,,,,F,N,,Y,1003,Family and Community Services,14
2014-2015,DIV,8,Augusta County ,,,,F,N,,,1003,Family and Community Services,48
2014-2015,DIV,8,Augusta County ,,,,F,,N,N,1003,Family and Community Services,34
2014-2015,DIV,8,Augusta County ,,,,F,,N,Y,1003,Family and Community Services,14
2014-2015,DIV,8,Augusta County ,,,,F,,N,,1003,Family and Community Services,48
2014-2015,DIV,8,Augusta County ,,,,F,,,N,1003,Family and Community Services,35
2014-2015,DIV,8,Augusta County ,,,,F,,,Y,1003,Family and Community Services,14
2014-2015,DIV,8,Augusta County ,,,,F,,,,1003,Family and Community Services,49
2014-2015,DIV,8,Augusta County ,,,,M,,N,,1003,Family and Community Services,11
2014-2015,DIV,8,Augusta County ,,,,M,,,,1003,Family and Community Services,11
2014-2015,DIV,8,Augusta County ,,,,,N,N,N,1003,Family and Community Services,37
2014-2015,DIV,8,Augusta County ,,,,,N,N,Y,1003,Family and Community Services,18
2014-2015,DIV,8,Augusta County ,,,,,N,N,,1003,Family and Community Services,55
2014-2015,DIV,8,Augusta County ,,,,,N,,N,1003,Family and Community Services,38
2014-2015,DIV,8,Augusta County ,,,,,N,,Y,1003,Family and Community Services,18
2014-2015,DIV,8,Augusta County ,,,,,N,,,1003,Family and Community Services,56
2014-2015,DIV,8,Augusta County ,,,,,,N,N,1003,Family and Community Services,39
